byr,race,year,type,interval,nj,nj0,p_xl,p_l,earnings,iweight,iweight_old,nsrvd,ps_r,ern74,ern75,ern76,ern77,ern78,ern79,ern80,ern81,ern82,ern83,ern84
53,1,78,TAXAB,43,209,28.00600051879883,.043879908,.017321015,9118.707,6.2757877e-06,4.5268580e-06,3053,.14538096,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,29,237,41.00099945068359,.06650544,.025392983,9593.5439,6.7281503e-06,4.3503683e-06,3093,.12995799,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,19,232,38.04800033569336,.066985652,.051435407,10088.577,6.7431151e-06,4.2669217e-06,3189,.13686696,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,60,208,30.99200057983398,.10223266,.022326684,10105.535,6.1960941e-06,4.0427713e-06,3077,.14582938,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,67,249,28.88399887084961,.067873299,.027149325,9256.0068,7.6099063e-06,5.6638855e-06,3015,.12011952,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,66,233,37.0469970703125,.086801417,.030915579,9851.5342,7.1888580e-06,4.5902184e-06,3034,.12747899,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,12,261,38.88899993896484,.063454762,.017626313,9288.3428,8.0661111e-06,5.4990164e-06,3933,.14897728,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,30,228,38.07600021362305,.073229291,.016806725,9849.2686,7.6786437e-06,4.6397158e-06,3099,.13592105,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,49,218,25.94200134277344,.056753691,.011350734,9218.2412,7.3498932e-06,5.2991954e-06,2931,.13262443,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,39,251,42.92100143432617,.048250906,.019300366,9131.5811,6.9104130e-06,4.6896430e-06,3024,.12,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,64,230,43.93000030517578,.096415333,.022249687,9691.8418,5.6630574e-06,3.6629551e-06,2858,.12318966,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,37,231,38.1150016784668,.067065872,.0263473,9694.001,6.3164748e-06,4.1892849e-06,3162,.1362931,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,1,259,53.87200164794922,.06818182,.049242422,9559.2432,6.7849924e-06,4.1659268e-06,4783,.1832567,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,47,231,39.03900146484375,.057761736,.020457275,9077.7734,6.5073382e-06,4.4204398e-06,2942,.12681034,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,35,233,40.07600021362305,.062801935,.025362313,9727.2588,6.6805051e-06,4.2726524e-06,3087,.12970588,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,5,224,25.98399925231934,.071266972,.014705881,9417.3301,7.0208466e-06,5.1443958e-06,3711,.16420354,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,55,209,35.94800186157227,.086956516,.028985517,9291.6055,5.5897522e-06,3.7777490e-06,2760,.13142857,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,70,261,42.02099990844727,.06436234,.040524431,9673.2539,7.6096289e-06,4.9947726e-06,2747,.10327068,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,23,254,41.90999984741211,.075449109,.033532932,9978.8867,6.8389568e-06,4.4704698e-06,2992,.11507692,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,9,257,31.09700012207031,.079635948,.030716728,9756.3135,7.0411857e-06,5.1811953e-06,3880,.14865901,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,44,263,38.92399978637695,.05399061,.017605633,9576.6436,9.0702924e-06,5.8539454e-06,3288,.12454545,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,11,229,32.97599792480469,.036214951,.040887851,9357.1963,6.1979754e-06,4.4313902e-06,3648,.15523404,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,61,253,36.9379997253418,.10187353,.018735364,9902.0146,6.8395339e-06,4.7066742e-06,3102,.12164706,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,51,220,47.08000183105469,.086514004,.034351137,9879.9111,5.4312541e-06,3.2795303e-06,2828,.1279638,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,8,246,40.09799957275391,.091995217,.014336925,9908.2676,7.1838308e-06,4.6100017e-06,4126,.16704454,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,42,247,37.05000305175781,.095294118,.023529414,9823.4355,7.2768366e-06,4.8457300e-06,3043,.12172,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,14,259,33.92900085449219,.075949363,.048331417,9842.6006,6.9168377e-06,4.9760956e-06,3467,.13334616,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,68,228,46.96799850463867,.076826192,.034005035,9611.0576,5.6040772e-06,3.5266653e-06,2898,.12655021,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,72,261,44.89200210571289,.096618354,.024154596,10263.479,6.8964605e-06,4.3698456e-06,3046,.11625955,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,63,252,48.88800048828125,.10297766,.039702248,10018.771,6.0506236e-06,3.8292906e-06,3034,.11992095,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,6,229,40.99100112915039,.069427527,.042630941,9532.7285,6.0842854e-06,3.9860279e-06,4213,.18317391,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,62,224,40.09600067138672,.07673569,.042630933,10523.46,5.9887075e-06,3.6393938e-06,2827,.1250885,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,31,222,35.9640007019043,.081145592,.021479715,9325.9434,6.8197987e-06,4.4970484e-06,2770,.12311111,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,24,246,26.07600021362305,.063758388,.022371361,9571.5098,7.4596055e-06,5.6113008e-06,2959,.11931451,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,65,241,39.04199981689453,.08949881,.023866346,10197.362,7.3193414e-06,4.5447000e-06,3172,.13053498,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,13,293,51.86100006103516,.087484807,.0072904066,9510.3516,8.3808072e-06,5.3847489e-06,3675,.1229097,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,33,223,33.00400161743164,.07394366,.025821596,9558.0869,6.8571539e-06,4.6083601e-06,3105,.13738938,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,15,252,34.02000045776367,.091329485,.046242774,10173.456,6.9236717e-06,4.7954395e-06,3408,.13470356,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,18,256,33.02399826049805,.05396096,.026406432,9681.4814,8.0816544e-06,5.6191138e-06,3373,.13175781,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,54,268,31.08799934387207,.080316745,.0079185581,9626.833,8.7254530e-06,6.2506083e-06,3150,.11710037,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,34,244,36.11199951171875,.062206574,.034037564,9530.457,7.9198562e-06,5.2375626e-06,2848,.1162449,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,41,240,41.04000091552734,.085645363,.06513872,9790.7842,6.0779053e-06,4.0499176e-06,3045,.12582645,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,73,215,26.01499938964844,.073947668,.042093292,10011.764,6.4765891e-06,4.5750003e-06,3101,.14290322,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,56,246,33.947998046875,.089327142,.024361951,9894.8262,6.7895085e-06,4.7392750e-06,3016,.12210526,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,2,225,31.95000076293945,.093240097,.015151521,10020.408,6.5894042e-06,4.4323219e-06,4545,.20022026,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,48,208,28.9119987487793,.05574913,.045296159,9524.7158,6.3059665e-06,4.3669479e-06,2960,.14028436,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,45,228,36.02400207519531,.072446555,.010688837,9483.2549,7.0957617e-06,4.6523510e-06,3148,.13568966,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,17,227,39.95199966430664,.095873788,.016990289,8909.248,6.0378093e-06,4.1613021e-06,3395,.14955947,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,3,268,45.02399826049805,.058894232,.03966346,8754.0391,6.7121300e-06,4.8373950e-06,4300,.15750916,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,25,223,35.01100158691406,.068801902,.03202847,10194.081,5.6990903e-06,3.8130777e-06,3342,.14853333,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,53,227,34.05000305175781,.09294118,.021176472,10325.518,7.1394074e-06,4.4852795e-06,2731,.11771552,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,50,242,45.01200103759766,.066339068,.030712526,10322.543,7.5608086e-06,4.2942002e-06,3118,.12884298,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,4,240,29.03999900817871,.085324235,.028441411,9711.6836,7.9837173e-06,5.5756259e-06,4355,.17921811,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,32,253,43.01000213623047,.095180728,.019277101,9868.832,6.6989360e-06,4.3835844e-06,3059,.12090909,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,36,224,32.03200149536133,.093348891,.047841307,9853.5586,6.4630835e-06,4.4043018e-06,3234,.14246696,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,69,228,38.07600021362305,.073229291,.042016808,10207.707,6.2490426e-06,3.9738507e-06,2964,.12943232,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,26,237,27.01799964904785,.08577878,.038374722,9824.9209,6.6854250e-06,4.9508599e-06,3137,.13180672,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,27,264,35.90400314331055,.083333328,.012731479,10020.001,7.8496423e-06,5.3402518e-06,3250,.12218045,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,7,248,56.04800033569336,.13049096,.036175702,10063.734,5.6284880e-06,3.3680133e-06,4398,.17521912,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,71,239,39.91299819946289,.075630255,.014405767,9017.8506,6.5941044e-06,4.5482329e-06,3314,.13808334,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,46,259,39.88600158691406,.054373521,.031914894,9488.4395,7.5653879e-06,5.1162119e-06,3244,.1238168,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,28,237,35.07600021362305,.1044601,.024647884,9995.1182,5.8673204e-06,4.1040980e-06,3159,.13273109,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,52,250,41,.062200956,.028708134,9601.4238,7.2467551e-06,4.7544067e-06,2870,.11254902,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,20,259,39.1089973449707,.077738516,.022379268,9540.3057,7.7875893e-06,5.2380301e-06,3046,.11715385,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,58,253,45.03400039672852,.076642334,.043795615,9623.333,7.0351643e-06,4.5165571e-06,3326,.12992187,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,40,256,52.99200057983398,.079445146,.034047924,9825.2842,7.0399906e-06,4.1583471e-06,3316,.12803088,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,59,269,41.9640007019043,.066350713,.039099526,9684.2422,7.4585814e-06,5.0374133e-06,3046,.11281481,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,22,214,28.03399848937988,.090909094,.032220945,10250.069,6.1624942e-06,4.2322290e-06,3061,.14237209,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,16,268,25.99600028991699,.062015504,.03322259,10000.72,9.1280162e-06,6.6826792e-06,3484,.13,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,57,238,39.98400115966797,.05528846,.010817309,9765.3369,7.3179367e-06,4.5964953e-06,3380,.13852459,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,21,246,39.11399841308594,.063020214,.033293702,9658.1689,6.2321010e-06,4.3075779e-06,3137,.12598394,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,78,TAXAB,10,224,28.89599800109863,.051664751,.045924231,10353.433,5.4849152e-06,3.9495549e-06,3484,.15484445,.4379032,.46176273,.68890786,.82587147,1,.75713176,.60332561,.53644115,.34663776,.33324477,.50748211
53,1,79,TAXAB,71,239,43.02000045776367,.035365853,0,9689.5557,6.5074964e-06,4.1683875e-06,3314,.13808334,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,67,249,38.09700012207031,.047225501,.023612749,10566.833,5.8908058e-06,3.9878996e-06,3015,.12011952,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,63,251,47.94099807739258,.064276882,.024721872,10736.136,5.4164552e-06,3.4124796e-06,3034,.11992095,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,68,228,43.09199905395508,.048088782,.0061652246,10172.028,5.1656052e-06,3.3405925e-06,2898,.12655021,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,3,268,46.09600067138672,.044685993,.0096618356,9781.5996,6.2211170e-06,4.2570377e-06,4300,.15750916,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,39,251,45.93299865722656,.024479805,.0048959618,9763.2842,7.0067094e-06,4.3901123e-06,3024,.12,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,38,261,33.93000030517578,.048275862,.040229887,10712.777,6.4013266e-06,4.5061079e-06,3068,.11533835,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,34,244,39.04000091552734,.063095242,.01547619,10283.757,5.5055425e-06,3.7851228e-06,2848,.1162449,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,70,261,36.01799774169922,.05800464,.022041757,10443.565,5.5323967e-06,4.0378927e-06,2747,.10327068,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,56,245,36.99499893188477,.053003535,.018845696,10636.921,5.2863143e-06,3.6859021e-06,3016,.12210526,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,1,259,58.0160026550293,.039948456,.014175258,10403.954,6.2313920e-06,3.5572559e-06,4783,.1832567,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,22,214,29.10400199890137,.075231485,.0057870406,10928.932,5.7999382e-06,3.8421540e-06,3061,.14237209,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,6,229,40.07500076293945,.047272727,.032727275,10494.083,4.6018399e-06,3.1317213e-06,4213,.18317391,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,20,259,39.88600158691406,.04609929,.017730497,10325.51,6.2753670e-06,4.2682818e-06,3046,.11715385,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,64,230,46,.059999999,.016249999,10353.178,5.8334654e-06,3.4730217e-06,2858,.12318966,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,72,260,41.08000183105469,.049881235,.041567698,11295.871,5.6353319e-06,3.7100033e-06,3046,.11625955,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,47,231,35.11199951171875,.030660378,.020047173,9838.1055,5.5578107e-06,3.9211041e-06,2942,.12681034,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,5,223,30.10500144958496,.031213876,.0150289,10303.995,5.9604340e-06,4.1308817e-06,3711,.16420354,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,25,222,33.07799911499023,.052878968,.021151584,10965.229,5.1002612e-06,3.4376433e-06,3342,.14853333,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,30,228,38.98799896240234,.053075992,.020506637,10325.314,5.8512210e-06,3.7403181e-06,3099,.13592105,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,16,268,28.94400024414063,.038116593,.0033632284,10443.485,7.4282807e-06,5.4379052e-06,3484,.13,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,29,236,34.92800140380859,.044600938,.010563383,10593.54,6.2255676e-06,4.1113308e-06,3093,.12995799,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,61,253,38.96199798583984,.065011822,.014184399,10157.773,5.9990202e-06,4.1505491e-06,3102,.12164706,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,26,237,28.91399955749512,.047835987,.019362189,10362.99,6.7482306e-06,4.7359645e-06,3137,.13180672,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,10,223,33.00400161743164,.036384977,.02112676,11213.211,6.2076051e-06,3.8604580e-06,3484,.15484445,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,66,232,23.89599990844727,.028985508,.033444818,10271.334,6.4833885e-06,4.8436195e-06,3034,.12747899,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,9,256,30.97599983215332,.039817974,.022753129,10051.751,5.6490917e-06,4.3224613e-06,3880,.14865901,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,15,252,29.98800086975098,.068104424,.012485813,11150.086,6.1430869e-06,4.3587538e-06,3408,.13470356,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,53,226,39.09799957275391,.053204354,.010882705,10721.906,5.4562061e-06,3.4520135e-06,2731,.11771552,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,57,237,36.97200012207031,.029620854,.010663509,9837.9453,6.7063197e-06,4.4524595e-06,3380,.13852459,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,60,208,35.9839973449707,.087061666,.0060459543,10897.613,5.3088766e-06,3.2488513e-06,3077,.14582938,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,73,215,29.02500152587891,.085549131,.016184973,10930.755,6.0637794e-06,3.9738411e-06,3101,.14290322,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,50,242,42.10799789428711,.05447942,.010895886,10902.922,6.0338170e-06,3.7145921e-06,3118,.12884298,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,49,218,25.94200134277344,.036322363,.010215666,10042.721,6.3432562e-06,4.5425904e-06,2931,.13262443,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,43,209,31.97699928283691,.044864226,.0059031909,9711.1201,5.3719814e-06,3.7360960e-06,3053,.14538096,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,37,231,32.10900115966797,.010452962,.0046457611,9958.0195,6.8426475e-06,4.6415726e-06,3162,.1362931,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,12,261,55.07099914550781,.048162226,.0050697117,10319.407,7.3265287e-06,4.0716150e-06,3933,.14897728,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,4,240,26.88000106811523,.051801801,.023648649,10787.407,6.1554983e-06,4.4720555e-06,4355,.17921811,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,52,250,38,.033018868,.0094339624,9956.1035,6.5318472e-06,4.4609778e-06,2870,.11254902,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,62,224,36.06399917602539,.047675803,.016686535,11027,4.9013652e-06,3.2447317e-06,2827,.1250885,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,59,268,36.9839973449707,.047563802,.017401394,10037.616,6.0630214e-06,4.4420631e-06,3046,.11281481,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,41,240,46.08000183105469,.04579208,.032178216,10229.41,5.5501864e-06,3.5238697e-06,3045,.12582645,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,17,227,37.90900039672852,.057623047,.021608645,9969.7666,5.0783478e-06,3.5124879e-06,3395,.14955947,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,2,225,31.95000076293945,.025641024,.020979023,10542.737,5.7919415e-06,3.9306515e-06,4545,.20022026,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,27,263,37.08300018310547,.039580911,.022118742,10858.789,6.7614960e-06,4.5149036e-06,3250,.12218045,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
53,1,79,TAXAB,31,220,40.92000198364258,.022113021,.033169538,10017.76,5.1572324e-06,3.3541751e-06,2770,.12311111,.46022636,.47622958,.57873267,.67490035,.75713176,1,.65449893,.54552406,.39421523,.41611597,.56859046
